,original_firstorder_Entropy,original_GLCM_Joint_Energy,wavelet-HLL_gldm_SmallDependenceEmphasis,wavelet-LHL_firstorder_Kurtosis,lbp-3D-k_glcm_Contrast,log-sigma-1-0-mm-3D_glcm_Imc2,wavelet-HHL_glszm_SmallAreaEmphasis,lbp-3D-k_firstorder_Variance,original_glszm_LargeAreaLowGrayLevelEmphasis,wavelet-HHL_glszm_ZonePercentage,log-sigma-1-0-mm-3D_glcm_Imc1,wavelet-HHL_glcm_Imc2,lbp-3D-k_firstorder_90Percentile,log-sigma-3-0-mm-3D_gldm_DependenceVariance,wavelet-LHH_firstorder_Kurtosis,wavelet-LHH_glcm_Imc2,lbp-3D-m2_firstorder_Kurtosis,wavelet-LHH_gldm_HighGrayLevelEmphasis,wavelet-HHL_glcm_DifferenceVariance,lbp-3D-k_glcm_Correlation,log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-HHL_glcm_SumSquares,log-sigma-3-0-mm-3D_firstorder_Kurtosis,wavelet-HLL_glszm_ZonePercentage,log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,original_glszm_SizeZoneNonUniformityNormalized,original_gldm_DependenceVariance,original_glszm_LargeAreaEmphasis,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LHL_glszm_SmallAreaEmphasis,log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,log-sigma-1-0-mm-3D_glcm_ClusterProminence,original_shape_Maximum2DDiameterRow,wavelet-LLL_firstorder_Entropy,wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,gradient_firstorder_Kurtosis,log-sigma-2-0-mm-3D_firstorder_Median,log-sigma-2-0-mm-3D_glcm_Imc1,original_firstorder_Kurtosis
10,0.4127746679060101,0.41874479358013017,0.7821541125512274,0.4897643568490018,0.7656406048531001,0.5953256542043388,0.3358689012637007,0.6277014955217212,0.5777871663643694,0.274790100585856,0.4453171944817672,0.7917685473178318,0.7625247647847709,0.4301141607415077,0.6322644746955515,0.3103461832679141,0.6553301381720364,0.5901615219603804,0.8717619665013574,0.4638382407465593,0.8918532192531877,1.0,0.7994967902165079,0.2722873417854904,0.5865501869811431,1.0,0.5373642082465488,0.6416716566304328,0.5993614123535607,0.46586677539009896,0.8961975690222742,0.3143644634506316,0.55373723695435,0.9365493120958258,0.2406979292302701,0.5249005892834767,0.5262666221448907,0.615537387628845,0.12451909295360784,0.2791940444546285
11,0.6461164277182191,0.7418208155087634,0.09409421684098554,0.0,0.10758642934036104,0.7305759787230716,0.4150118869358079,0.15292301028252375,0.2454142743719926,0.3003667345003168,0.5008303737349907,0.7373980005924456,0.6477332431304841,0.3205910162235022,0.465306136281764,0.6115660383009689,0.6006194317839191,0.3177287284006686,0.5478135688117289,0.3465850101849204,0.8646566777375669,0.7346502176886968,0.7392627667209504,0.6215800522040594,0.4539810069346616,0.5736495085958148,0.6558557463585805,0.2918479964534475,0.8544832264068419,0.2771874815923106,0.4777566807225417,0.39808135615348,0.7804933554518788,0.4567958455734142,0.30622945918184524,0.35258259104325235,0.16887107104759272,0.0,0.829202081960639,0.34704900715958603
12,0.4528296390000591,0.5353460215521195,0.059333408861051526,0.9175441959359808,0.01725553830351902,0.7069607374460121,0.2846349437732581,0.6743222882442518,1.0,0.0,0.7762689839615087,0.33347735431781056,0.6423048511492323,0.3635542773030151,0.9686259359033812,0.2204856867674508,0.23667251881680346,0.4285031100504264,0.4832471628481541,0.1622840524398998,0.5503445270605891,0.4590998142896333,0.47073222319094604,0.358573814083317,0.6372386089738997,0.7895763158811048,0.6640629607173855,0.6222904959149803,0.7320365930301601,0.30625009491966115,0.3162750883614247,0.4549964573673959,0.5062615629200242,0.8249139824700964,0.4217636210145573,0.23659895234668515,0.6843247568215606,0.9236272704540034,0.5792384922071303,0.7325075230776488
13,0.04039858877075235,1.0,0.3792242706089251,0.5781242628587175,0.3328835133518638,0.20099510860198944,0.0,0.6693445415241138,0.4651894961007189,1.0,0.4789291970772075,0.2892013259741046,0.07950665303868551,0.5228589172577219,0.5692490438728033,0.3054794117594944,0.0,0.3896772777962516,0.5397153087753139,0.7615332951212063,0.4627149054335978,0.5108424116502077,0.4669631216375668,0.5649150274800109,0.6092311267144598,0.13390560395121698,0.3389138639502695,0.2946989336623235,0.5327202952764493,0.5282685454525423,0.8737048496175266,0.28458614460242565,0.5173051859037369,0.6369116164794598,0.0,0.3969306340057646,0.7238624574327512,0.4768781762042721,0.222748984641188,0.2255405206502386
14,0.476157575130326,0.9283910044764526,0.6318930533126124,0.6810912996376984,1.0,0.6337547477970332,0.5154890352299771,0.4606786462110297,0.4898878389528519,0.6262294754423445,0.4422873585433476,0.56468244755327,0.4319159495767413,0.342523611801241,0.19771341056820288,0.6180407015872931,0.33796905039543856,0.308264101994344,0.2426502918309676,0.12927711488192525,0.6089025000424784,0.914010903812626,0.5856251127922492,0.9364077395517728,0.9242769126109466,0.15712638019909184,0.3459077633707009,0.5688269279058468,0.2891897082791687,0.060047795307307424,0.39816118306270415,0.7021887100483596,0.6736672930199389,0.2044120641165344,0.41185402409258776,0.6066259478427883,0.8239801346806058,0.1454768556847327,1.0,0.6593901180932129
15,0.5531951067776746,0.008493050901977113,0.0015102992944408527,0.6769892158955451,0.3284282417786333,0.7897003405220618,0.6615107276246778,0.6831783022260801,0.5066408398703255,0.5338639808911899,0.6574281082829467,0.2732937687324328,0.6273106678297417,0.3940854055902167,0.592918021697829,0.04990606229831172,0.6381490402508609,0.4048129319282623,0.13704148240317976,0.28963914180472433,0.013316153537773582,0.9509939979001945,0.67339617961412,0.398968443121387,0.5430142093181755,0.7512646264483684,0.7529419313765227,0.7799662999606399,0.3049120779054236,0.5689892272290762,0.5974062183297889,0.7730147555915015,0.8699829091858232,0.7477014390666545,0.5595096240462477,0.3797204852252837,0.0,0.8574744877633779,0.3739069618929804,0.4237259651885146
16,0.08997065220487388,0.7168355676406053,0.6752023372811565,0.5990003223935404,0.2933912421481351,0.5529614821290851,0.7316541547315191,0.6553034605486698,0.31645084499916504,0.5502777258482737,0.22880474032370895,0.4079376714104935,0.3834733189014185,0.35857113325295376,0.2906951214408326,0.4281899781084135,0.44528846290242174,1.0,0.43310738146861705,0.8232274320145524,0.24035349790707145,0.15339455730276472,0.2213010555729252,0.5002101665903828,0.5967847649716196,0.8298080250663368,0.28332064553419684,0.4581662021251661,0.5428671843283926,0.09589740458949336,0.0,0.5559967113957186,0.2905955358061897,0.5398877940261558,0.5149710565786627,0.9116270988787618,0.3130226185822654,0.6115655973102179,0.19619674411818866,1.0
17,0.07948689912987639,0.6190700541012634,0.5768895772626664,0.7427448067826786,0.30000683087443936,0.0,0.9025086918411775,0.3239329439569921,0.7760029600754356,0.5019390520698526,0.435638927251665,0.6338969917053542,0.5783805429475839,0.3526779211464441,0.9584675639606656,0.3651275892947317,0.9072559684468352,0.276452830629742,0.29009908641732696,0.3064941161629416,0.2985116764018502,0.6206090688012713,0.7467558679617207,0.25227753259142016,0.6014701262509294,0.7412025943062833,0.6713324589305546,0.6645863140492787,0.15927796980284353,0.7065299558907318,0.465765227925002,0.5363294259548013,0.4583709206215672,0.6539474398955317,0.3791160137295132,0.918705989732466,0.2321362635247333,0.3314062114996644,0.4112828026430125,0.9795074166815596
18,0.29953390087874004,0.23587587712671496,0.5482403455207119,0.6339087637710058,0.3601287683979529,0.4469909916264032,0.9306128075571232,0.5408863102239243,0.5776947032697999,0.5542968267863805,0.6767182828994978,1.0,0.4766853269046888,0.23416433860097946,0.36509252577575385,0.681512559119611,0.6290763992308586,0.6298357433287131,0.4294650057915741,0.25342508492818416,0.3870656058293461,0.2996248934393994,0.9348394873141178,0.5539668282502861,0.4645183786047734,0.6341832027488391,0.4389032649602616,0.38939593894630986,0.5652195695101261,0.4375510678721489,0.8715063620480179,0.4381781593137473,0.7955459609167279,0.5221742251164689,0.7675843758810157,0.30329055563186524,0.4128465357398203,0.9978218950017808,0.4217781392913184,0.4458737909559997
19,0.3809092774609553,0.11665952929358643,0.33868866971985473,0.5025282044508835,0.20505821161718488,0.6669940016425384,0.4522426391772181,0.672446602591797,0.4722982557633885,0.4212566512145041,0.4838923175487919,0.4796521907664462,0.830477243930867,0.6930049860903164,0.3168963950212039,0.12570406071582613,0.2990570506393121,0.5385893329676662,1.0,0.7052768659681712,0.2352350889345686,0.4132144267756617,0.8376932563538753,0.6407069190128349,0.32113874618314703,0.4000910043014408,0.6387116070793468,0.616300343160186,0.6663155896456571,0.32657513277624634,0.5019702991135775,0.6060364071675958,0.5852243290415524,0.7953750801799252,0.6077851536295361,0.6777601401980639,0.498383806212557,0.192022369970638,0.5481832172128183,0.23704399060847384
20,0.4450577865832753,0.9229565105304004,0.4483206490542123,0.4187404403959195,0.615091632589836,0.4827170388237612,0.22463519109148725,0.5915050223725927,0.768248581546337,0.2725542754169372,0.055577062596492185,0.2260795231799584,0.6394296459072869,0.4882615943155748,0.2459021783141639,0.0,0.1760033801535527,0.05756669728111054,0.2884356822136181,0.2535987412447357,0.4655366281001424,0.6798836935134579,0.5651275077878664,0.28962040350828816,0.8842789343831121,0.5986107005749269,0.8929071976488775,0.7705710741549492,0.4602288629002764,0.7741723834864003,0.5575575088598145,0.5646052133333586,0.39422412509553867,0.7628545707969789,0.5551984568012927,0.6001775707710949,0.5833445153660439,0.3441485907571952,0.5518513035997864,0.6166450958958134
21,0.4923267170559058,0.7862126872892663,0.43943140606052256,0.7468038670142793,0.5433312286215274,0.6860359973231215,0.8452932274395646,0.4307340390681833,0.3010633760132591,0.3529637692598885,0.14178746367653508,0.7744250656253173,0.7674763767502127,0.5530178974073959,0.90715030001429,0.3347217627067792,1.0,0.8217746403736542,0.5714958634843896,0.7595675088499926,0.0,0.0,0.9797276083020464,0.4191214456517869,0.6648394104415238,0.7262970271508635,0.5657788923712831,0.8413138425922887,0.5356197645660554,0.4064159976552724,0.6205315902685409,0.3031315051464897,0.6576264829872107,0.3887722551497902,0.6526302125536871,0.42731239486335576,0.10246727609997744,0.6994567370304409,0.6207975452085067,0.5137295727221414
22,0.2574310907106959,0.018308710831800527,0.5433097833353462,0.6875933869476799,0.6462732341763753,0.5754197458743205,0.5376828203659699,0.4428202203585844,0.6128855702518381,0.8816225224102382,0.4898480847538975,0.5469474010340882,0.5584654226979575,0.3504275983477472,0.11477004657199892,0.9079710503159986,0.24541351054844066,0.2418415366809057,0.4374654547552483,0.5110737509986333,0.7501741304453127,0.2989040354855917,0.5442740988310394,0.7848793399655032,0.8746401866460621,0.9726320884665444,0.8142510694259572,0.43634770229938535,0.4393064987643889,0.0,0.22148319136827846,0.7775263157407541,0.2833729242869117,0.6423197135739467,0.33110045129259685,0.3937164865477285,0.4241786400462921,0.5874676340323727,0.7196782171255296,0.6228489266623853
23,0.31123874678809416,0.7616633881284363,0.3859546889028949,0.6538071380473833,0.5373694866353868,0.5681630430162246,0.7991676129423031,0.7525407685868529,0.6983242481148977,0.3835951001666973,0.6864540620421167,0.3093383057144975,1.0,0.5805927777649054,0.8183565957952459,1.0,0.5367412458381492,0.3960137911408477,0.7192407721145839,0.6456665628188852,0.3101247150921641,0.472743978891473,0.8405016578320823,0.5366147594851415,0.4942038452429921,0.6788880240367625,0.6655650529831039,0.22936521542536745,0.4419042947315271,0.5401722162053351,0.6722707717077291,0.3605091844121453,0.4710443779530484,0.6820400587025723,0.07199967364379843,0.41642796173114827,0.967567287921042,0.058441483993852614,0.5398503569740191,0.4810088878165166
24,0.4360470485318947,0.4288829984383381,0.2146019277029138,0.39993157203379376,0.31965423680018823,0.2833246686949977,1.0,0.6660721321386562,0.3877740527535689,0.5163827627621368,0.21173805874966253,0.19288830061836534,0.5044826376663691,0.3544002600618578,0.0,0.299595859909687,0.71852472103432,0.5557587560757573,0.4966042850467034,0.5966864781054001,0.3432055499114133,0.5715714301459393,0.5113918776230255,0.58799943288818,0.6138773610186149,0.8296796328141225,0.4904477359095226,0.1174286774855813,0.3333471693643757,0.3781146872220345,0.868975475544582,0.4011204130102519,0.4052365772447809,0.06849905993189481,0.6182286515647397,0.8992352051337301,0.4923126247475612,0.6901041430943117,0.3891321525051287,0.3828682686281314
25,0.3734948360314265,0.14538364129193784,0.6178544065809584,0.7102851911805713,0.09090919580577628,0.5387919991351365,0.4910017064183211,0.5733135317295789,0.3535056354396248,0.4508747896740187,0.9202356883916036,0.6977877364736981,0.511260680074629,0.5962950634673124,0.4169913955775645,0.13309197982161342,0.8736779165355494,0.5291417577215471,0.4438591866618141,0.6869532946885233,0.3478606986777262,0.3199063641485712,0.6795880581566381,0.4952235501504278,0.3994565038082224,0.613546070697547,0.7398432015314079,0.7636629769754348,0.32834581238044275,0.7422672665288365,0.3198985450911554,0.20443997911090214,0.6213834426578242,0.4294105419220545,0.2672076014663816,0.27780783406713994,0.6699344838926811,0.3460256985612216,0.22404666294384065,0.368609057301031
26,0.5125789323682259,0.7754613886082655,0.2094860861553044,0.850345385224034,0.7534080130122083,0.5058937372398097,0.6077846487421718,0.5253076696104019,0.6002505484302514,0.4039680576376517,0.4352089335563036,0.4321918941946504,0.9710485443643806,0.5910842244552658,0.6157703887301861,0.5069708738378668,0.7035470802845833,0.4440031424036789,0.02255188981935069,0.9073223283942816,0.7589745792817736,0.6695139598321495,0.4377985781789403,0.2994769362878206,0.9780278230682901,0.9277057761575012,0.8936625376608122,0.9190563081049664,0.312108144183521,0.3371618713599984,0.6072636073520761,0.4879568901541829,0.7178276825099871,0.8029438459735352,0.4136484543115731,0.4215431909374511,0.6174197509825314,0.7064746837434136,0.07711786123204985,0.4726544137923552
27,0.5307985515458188,0.14996047282133,0.2902860112927553,0.8498568577184957,0.11097511485065326,0.3689266914986168,0.5810770689789838,0.5499855446817637,0.5075723036917541,0.3644336231504133,1.0,0.6059439746716772,0.8668476161839259,0.6429938022855429,0.7509203517094709,0.3948284708405269,0.8235451301411988,0.3887605389521597,0.5318527094212672,0.33330299099754024,0.9108756550845416,0.5760282573103166,0.6091068318027437,0.4694690686318146,0.4192001256967877,0.8340041426302313,0.7691599765478481,0.7380476089949286,0.42305231779976304,0.8001250139611731,0.36327839036972864,0.4404748939878677,0.7791214632862645,1.0,0.4356838385764186,0.2859296660817886,0.6494968420663939,0.6192329219351228,0.2442329798488653,0.07100074083780789
28,0.7195310946347445,0.9330063210176032,0.4144888584912019,1.0,0.29080092411870256,0.3061922809253612,0.3397020831959011,0.7650613044940778,0.610952367969685,0.35516016713565784,0.693700023724444,0.0,0.7984302000424354,0.4999418940824281,0.7426153977843147,0.2450027033149077,0.3507278682408768,0.4824354067337558,0.42825983080952706,0.7347071141730526,0.4857643102263562,0.7299853528163128,0.4027942778986993,0.6762306049048705,0.1230160963026504,0.6978281026393881,0.27331853312212817,0.4470922035146699,0.5146502886023857,0.3524370975496184,0.7362115190502667,0.5034429842637757,0.43404658237371857,0.7807793703350473,0.4216168241308563,0.4481558501396266,0.5041577536152563,0.2283225221960792,0.3200677793019413,0.5429313326656056
29,0.7404420792361245,0.2735090820203148,0.3019032692063933,0.8049456144965567,0.06732424835508445,0.494210406479346,0.191283754572721,0.582727396609055,0.4334842043451012,0.5013867029253071,0.0,0.3973829801671664,0.5967555605155991,0.10085651830407506,0.4611449504434165,0.24240451935050106,0.5783113478047726,0.4578094839587382,0.15321564071361882,0.5604550121405821,0.6251615489092128,0.4156601345230109,0.7723735120597444,0.3603399464539621,0.07177327358752711,0.5603597041432251,0.4640552921858475,0.23817339785086106,1.0,0.4158430606216937,0.12185966522814527,0.29370918780841754,0.3587152221215448,0.6939684691964474,0.2651474025196864,0.5186004876158508,0.6223531406686551,0.6359295613227942,0.11010708064061746,0.08817094961911437
30,0.8182808024301699,0.023811116768859997,0.12799443592088708,0.27028174038948066,0.009456637423696226,0.8268095697137231,0.3104231522451463,0.6479514464091545,0.7478895401135737,0.8200353511081565,0.5202482125019777,0.5614396293252946,0.2043267747758532,0.5506111703659463,0.3645031620758871,0.4745570652002011,0.34768283743041783,0.7280799640487846,0.6532077008257182,0.4961883791134224,0.4761565745518829,0.9131477090382656,0.4241368876491864,0.5107486281996662,0.5745636305757478,0.5039145285993288,0.4467817692447424,0.0,0.812258903803643,0.37616277976975454,0.398505123755756,0.5671344402672115,0.13416523271942274,0.8810895069232978,0.7245938391355774,0.4891814754353408,0.6635601405128034,0.4221168149643361,0.4587062570445992,0.2898089825524705
31,0.6515946207651596,0.6278185607365282,0.6139887646898042,0.6407529149248374,0.13129734024112855,0.30970554602389977,0.43974112125163534,0.7247651385549791,0.7172844507398491,0.0886432920059687,0.2095394217631787,0.44925309221681264,0.6034691515952304,0.5052960962053877,0.9213523652938252,0.7926314821600903,0.9873325280490644,0.5430855495823128,0.4465161718028807,0.36040564511671214,0.7708988646224241,0.3176902383496701,0.2662544498685175,0.2503993947362951,0.5697060737720737,0.9243594807389126,0.48559110268847494,0.8228050611250933,0.5375697398793351,0.3754938543587319,0.3825164637710855,0.3377817375511159,0.5876212862166063,0.9294227907993574,0.6775328430794294,0.3694571480563543,0.9693177135583152,0.4364785319176358,0.17845669741722628,0.7758461651138335
32,0.5503677449770061,0.9887385493490032,0.3957685872194886,0.6309277425885267,0.3981821927087372,0.16717864766753082,0.7666591803504641,0.7553260620076551,0.4972015127489984,0.43250303094885145,0.3108350931473813,0.6911737057359385,0.3392357530424514,0.3953515915108275,0.624691113140598,0.1656743254239091,0.5519571271577967,0.5401701255777854,0.0,0.8135612219639742,0.9397003235845944,0.8239950338924191,0.3955008265935349,0.6199425977384431,0.17652550903785902,0.2455945864870672,0.6129669003138736,0.38215607030297494,0.23359267261753774,0.6340263069899811,0.3436877733365569,0.5452141506124428,0.7410650868655179,0.6038617079851946,0.3678085330520831,0.6889415359820519,0.5743353978083297,0.6358204023822644,0.5577960492130436,0.6464378957123854
33,0.6803757206950665,0.2311909905782603,1.0,0.5332836363833233,0.2431883470531009,0.4706613886356748,0.7276247501499342,0.5600818714762094,0.15044613749542524,0.7837298660943228,0.69998591268371,0.4162697342848548,0.9068749025733488,0.4539914331152912,0.7597798916931504,0.6493586067889978,0.394288818172354,0.4336979757639143,0.5191368891602022,0.4582951586340882,0.6631241954484294,0.4425434705437831,0.9581826140394591,0.28364788718590145,0.6750230475674512,0.6395385105153029,0.7624912303397869,0.6162621568820444,0.5541670188283492,0.18729252515921235,0.992959010678801,0.8046010913289317,0.662040054083084,0.6265029423218846,0.5568671362218398,0.5313472124994278,0.6499701389998841,0.7882267663114849,0.6137538980807978,0.4312627020585569
